X,Y,Z,ASSETID,ELR,Mile,Yards,Chains,Miles_Dec,Chainage
459202.618809598,270464.289311538,0,"9004017394",HNR,78,1320,60,78.75,126735.84
459391.373573325,268305.620497898,0,"9004019215",LEC1,75,880,40,75.5,121505.472
459566.048656411,270287.731929529,0,"9004017393",HNR,78,880,40,78.5,126333.504
459678.431042634,268053.722080064,0,"9004019214",LEC1,75,440,20,75.25,121103.136
449618.878474648,295779.73494572,0,"9004039632",WNS,8,1320,60,8.75,14081.76
449523.575195363,304389.832772651,0,"9004018390",KSL,104,440,20,104.25,167774.112
450011.588197413,295727.679264222,0,"9004039633",WNS,9,0,0,9,14484.096
449894.589792159,304539.596879376,0,"9004018389",KSL,104,0,0,104,167371.776
450411.732050132,295683.726063692,0,"9004039634",WNS,9,440,20,9.25,14886.432
450293.71690291,304572.986150216,0,"9004018388",KSL,103,1320,60,103.75,166969.44
450813.272940483,295685.786528758,0,"9004039635",WNS,9,880,40,9.5,15288.768
450688.18711973,304492.326768727,0,"9004018387",KSL,103,880,40,103.5,166567.104
451213.008904778,295739.858056554,0,"9004039636",WNS,9,1320,60,9.75,15691.104
451076.158268148,304385.045576986,0,"9004018386",KSL,103,440,20,103.25,166164.768
451602.037518535,295844.447402139,0,"9004039637",WNS,10,0,0,10,16093.44
451421.237118446,304185.221157724,0,"9004018385",KSL,103,0,0,103,165762.432
451731.131871361,303928.931702825,0,"9004018384",KSL,102,1320,60,102.75,165360.096
451972.909049276,295999.834724585,0,"9004039638",WNS,10,440,20,10.25,16495.776
452049.75728678,303683.242643734,0,"9004018383",KSL,102,880,40,102.5,164957.76
452321.55027761,296202.022366603,0,"9004039639",WNS,10,880,40,10.5,16898.112
452418.473886942,303530.521885603,0,"9004018382",KSL,102,440,20,102.25,164555.424
452659.266407173,296418.084469445,0,"9004039640",WNS,10,1320,60,10.75,17300.448
453000.287852878,296636.261228631,0,"9004039641",WNS,11,0,0,11,17702.784
452817.346104959,303505.257803735,0,"9004018381",KSL,102,0,0,102,164153.088
453334.780224894,296850.260854222,0,"9004039642",WNS,11,440,20,11.25,18105.12
453203.092896574,303610.684104817,0,"9004018380",KSL,101,1320,60,101.75,163750.752
453677.34508221,297069.961991853,0,"9004039643",WNS,11,880,40,11.5,18507.456
333132.091242034,186710.997340613,0,"9004013632",EUB,1,0,0,1,1609.344
569010.924124419,267175.001154662,0,"9004005751",CCH,18,440,20,18.25,29370.528
450241.607935435,326164.99491651,0,"9004032132",SPC5,116,0,0,116,186683.904
450371.990235455,325785.822100281,0,"9004032131",SPC5,115,1320,60,115.75,186281.568
387497.887567795,329327.206102038,0,"9004019455",LEC4,138,880,40,138.5,222894.144
387532.306871081,328929.743925099,0,"9004019454",LEC4,138,440,20,138.25,222491.808
387508.990360053,328529.248945572,0,"9004019453",LEC4,138,0,0,138,222089.472
387569.447265445,328131.79743026,0,"9004019452",LEC4,137,1320,60,137.75,221687.136
387730.392738109,327752.637245675,0,"9004019451",LEC4,137,880,40,137.5,221284.8
387961.001421601,327435.392840828,0,"9004019450",LEC4,137,440,20,137.25,220882.464
388205.338899565,327118.481486992,0,"9004019449",LEC4,137,0,0,137,220480.128
593989.094232633,264791.57120418,0,"9004005814",CCH,34,0,0,34,54717.696
582398.234681145,287592.695725549,0,"9004013490",ETN,89,440,20,89.25,143633.952
475442.36268309,251643.45483084,0,"9004019159",LEC1,60,0,0,60,96560.64
475061.497874798,252355.838034229,0,"9004017321",HNR,60,880,40,60.5,97365.312
475231.566260366,251998.601490374,0,"9004019160",LEC1,60,440,20,60.25,96962.976
475453.265903113,251649.430592447,0,"9004017319",HNR,60,0,0,60,96560.64
475661.657477038,251326.360637385,0,"9004019158",LEC1,59,1320,60,59.75,96158.304
392108.023454424,305055.246142292,0,"9004028083",RBS3,17,1320,60,17.75,28565.856
392116.626505694,304650.868975852,0,"9004028082",RBS3,17,880,40,17.5,28163.52
392090.989130651,304249.802726673,0,"9004028081",RBS3,17,440,20,17.25,27761.184
392027.162036926,303854.310563636,0,"9004028080",RBS3,17,0,0,17,27358.848
391803.964640163,300350.484027784,0,"9004026740",OXC,0,880,40,0.5,804.672
393361.540545701,299411.014711901,0,"9004027031",PBJ,13,1320,60,13.75,22128.48
390264.237601478,343825.761442042,0,"9004026004",NSS,1,880,40,1.5,2414.016
390649.561491583,343747.844652258,0,"9004026005",NSS,1,1320,60,1.75,2816.352
391024.579910031,343593.352213017,0,"9004026006",NSS,2,0,0,2,3218.688
391397.57972041,343451.319085873,0,"9004026007",NSS,2,440,20,2.25,3621.024
449966.565626668,231891.389852947,0,"9004009186",DCL,80,0,0,80,128747.52
449986.992147904,231491.497759645,0,"9004009185",DCL,79,1320,60,79.75,128345.184
447595.232120242,211321.98086016,0,"9004026431",OWW,67,440,20,67.25,108228.384
447965.672593176,211164.056715892,0,"9004026430",OWW,67,0,0,67,107826.048
448549.244623829,211143.776952515,0,"9004009133",DCL,66,1320,60,66.75,107423.712
449758.288347297,211047.626666631,0,"9004026832",OXD,28,440,20,28.25,45463.968
448325.921607342,210985.328417261,0,"9004026429",OWW,66,1320,60,66.75,107423.712
448679.660261651,210770.249615462,0,"9004009132",DCL,66,880,40,66.5,107021.376
448655.897672692,210756.897896605,0,"9004026428",OWW,66,880,40,66.5,107021.376
448752.036918254,210624.275502019,0,"9004026427",OWW,66,699,31.773,66.39715909,106855.87
449712.355295745,210644.85544792,0,"9004026833",OXD,28,880,40,28.5,45866.304
448877.153157288,210421.503617849,0,"9004009131",DCL,66,440,20,66.25,106619.04
449723.280668448,210244.056888482,0,"9004026834",OXD,28,1320,60,28.75,46268.64
449107.947635111,210091.690733345,0,"9004009130",DCL,66,0,0,66,106216.704
449789.755669152,209846.164918175,0,"9004026835",OXD,29,0,0,29,46670.976
515274.227467926,211102.321500621,0,"9004031752",SPC1,22,880,40,22.5,36210.24
515454.163992449,210742.849610301,0,"9004031751",SPC1,22,440,20,22.25,35807.904
515621.852229267,210376.029457171,0,"9004031750",SPC1,22,0,0,22,35405.568
515747.278509272,209993.642276387,0,"9004031749",SPC1,21,1320,60,21.75,35003.232
518978.658456215,236866.462401376,0,"9004010567",ECM1,36,880,40,36.5,58741.056
255606.290496686,199257.572228947,0,"9004020102",LLA,1,880,40,1.5,2414.016
255721.848174066,198117.905872119,0,"9004033973",SWM2,222,0,0,222,357274.368
518991.423562352,237268.439672452,0,"9004010568",ECM1,36,1320,60,36.75,59143.392
518953.386150556,236062.232342483,0,"9004010566",ECM1,36,0,0,36,57936.384
518910.783845087,234856.398398545,0,"9004010565",ECM1,35,440,20,35.25,56729.376
518897.846745052,234455.38109246,0,"9004010564",ECM1,35,0,0,35,56327.04
518884.835080105,234052.052463144,0,"9004010563",ECM1,34,1320,60,34.75,55924.704
518871.840589676,233649.256200334,0,"9004010562",ECM1,34,880,40,34.5,55522.368
523319.448492414,181276.186155633,0,"9004039535",WLL,5,0,0,5,8046.72
523637.639452488,180540.778232043,0,"9004039533",WLL,4,880,40,4.5,7242.048
523903.396749085,179784.94478853,0,"9004039531",WLL,4,0,0,4,6437.376
524129.124454428,179450.786360925,0,"9004039530",WLL,3,1320,60,3.75,6035.04
523944.511665515,175098.068284115,0,"9004028214",RDG1,6,0,0,6,9656.064
526279.595941799,184025.329144301,0,"9004018942",LEC1,2,880,40,2.5,4023.36
526635.603280713,183275.613034798,0,"9004021615",MCJ1,205,0,0,205,329915.52
526674.08228132,184095.525980938,0,"9004018941",LEC1,2,440,20,2.25,3621.024
528823.730896355,183374.260305124,0,"9004010271",DSS,0,1075,48.864,0.61079545,982.98
528943.365264833,183237.658135977,0,"9004018934",LEC1,0,880,40,0.5,804.672
529109.21119525,184201.89873099,0,"9004004321",BOK1,5,0,0,5,8046.72
529505.247834101,184136.036569745,0,"9004004320",BOK1,4,1320,60,4.75,7644.384
529844.696105577,183739.728905312,0,"9004021726",MCL,2,880,40,2.5,4023.36
523686.158962989,233847.387594892,0,"9004029941",SBR,36,0,0,36,57936.384
523374.634970512,233593.434609687,0,"9004029940",SBR,35,1320,60,35.75,57534.048
523022.08201966,233398.764518775,0,"9004029939",SBR,35,880,40,35.5,57131.712
522288.606751458,233059.717976544,0,"9004029937",SBR,35,0,0,35,56327.04
521563.745604675,232721.88750478,0,"9004029935",SBR,34,880,40,34.5,55522.368
473894.908456067,290275.915812944,0,"9004032003",SPC3,84,1320,60,84.75,136391.904
473062.127873329,291139.785294495,0,"9004032006",SPC3,85,880,40,85.5,137598.912
473373.932421377,290886.135120496,0,"9004032005",SPC3,85,440,20,85.25,137196.576
473658.003475251,290602.812234759,0,"9004032004",SPC3,85,0,0,85,136794.24
474076.966320483,289917.157292559,0,"9004032002",SPC3,84,880,40,84.5,135989.568
474239.162109806,289549.37264909,0,"9004032001",SPC3,84,440,20,84.25,135587.232
488101.292068999,304450.788753915,0,"9004015159",GSM2,90,880,40,90.5,145645.632
488269.849939511,304162.140701472,0,"9004027423",PMJ,0,0,0,0,0
488267.023966845,304164.370304436,0,"9004015157",GSM1,90,523,23.773,90.29715909,145319.191
421993.118930019,292375.960147253,0,"9004018285",KJW,31,440,20,31.25,50292
419417.741710956,292214.754114498,0,"9004009032",DBP2,32,0,0,32,51499.008
419112.420161837,291949.750871687,0,"9004009033",DBP2,32,440,20,32.25,51901.344
421953.687414556,291572.317871948,0,"9004018286",KJW,31,1320,60,31.75,51096.672
423419.763862798,291601.023145945,0,"9004026159",NWO,1,0,0,1,1609.344
422231.698225491,291519.128999908,0,"9004026156",NWO,0,440,20,0.25,402.336
421839.603847409,291402.491251418,0,"9004018287",KJW,31,1551,70.5,31.88125,51307.898
418935.494886821,291200.219812139,0,"9004009045",DBP3,33,1320,60,33.75,54315.36
421683.381192242,291300.768480569,0,"9004009038",DBP3,32,0,0,32,51499.008
431588.50089476,291660.913878766,0,"9004026184",NWO,7,440,20,7.25,11667.744
421288.911902497,291227.266125812,0,"9004009039",DBP3,32,440,20,32.25,51901.344
419334.224008035,291134.258616407,0,"9004009044",DBP3,33,880,40,33.5,53913.024
420912.903734431,291077.561567383,0,"9004009040",DBP3,32,880,40,32.5,52303.68
420521.670321307,290990.237010216,0,"9004009041",DBP3,32,1320,60,32.75,52706.016
424520.394292894,291134.663233225,0,"9004026162",NWO,1,1320,60,1.75,2816.352
422084.105568523,304525.575408675,0,"9004019335",LEC2,109,880,40,109.5,176223.168
421934.838445414,295192.165073168,0,"9004018278",KJW,29,880,40,29.5,47475.648
421807.586095597,299200.290217524,0,"9004009010",DBP1,27,0,0,27,43452.288
421866.428389917,300405.566409777,0,"9004009007",DBP1,26,440,20,26.25,42245.28
422374.161841941,297816.633520855,0,"9004018013",KBC,0,1620,73.636,0.92045455,1481.328
422893.186654139,304598.727393172,0,"9004019333",LEC2,109,0,0,109,175418.496
423293.817785374,304634.949925288,0,"9004019332",LEC2,108,1320,60,108.75,175016.16
423684.159827433,304667.616401102,0,"9004019331",LEC2,108,880,40,108.5,174613.824
424491.102940067,304605.061809991,0,"9004019330",LEC2,108,0,0,108,173809.152
424866.084183197,304491.046506279,0,"9004019329",LEC2,107,1320,60,107.75,173406.816
425215.797642484,304332.755210722,0,"9004019328",LEC2,107,880,40,107.5,173004.48
376096.150443444,242897.458952596,0,"9004036906",WAH,131,880,40,131.5,211628.736
503709.15872919,313830.729815744,0,"9004010770",ECM1,89,1320,60,89.75,144438.624
433950.39315907,282324.24786098,0,"9004007817",CNN,3,0,0,3,4828.032
433814.226545967,281961.334603712,0,"9004007816",CNN,2,1320,60,2.75,4425.696
433671.658680806,281579.797661684,0,"9004007815",CNN,2,880,40,2.5,4023.36
404216.301526571,317370.889280808,0,"9004028592",RRN2,13,440,20,13.25,21323.808
403175.905132815,316789.761166827,0,"9004028589",RRN2,12,880,40,12.5,20116.8
403505.261314969,316988.214084013,0,"9004028590",RRN2,12,1320,60,12.75,20519.136
403870.000266215,317184.257925239,0,"9004028591",RRN2,13,0,0,13,20921.472
404552.023148453,317591.080649491,0,"9004028593",RRN2,13,880,40,13.5,21726.144
406722.39979681,317682.527750099,0,"9004019388",LEC2,122,1320,60,122.75,197546.976
407005.544026954,317412.630668393,0,"9004019387",LEC2,122,880,40,122.5,197144.64
407255.136956975,317064.362710047,0,"9004019386",LEC2,122,440,20,122.25,196742.304
407510.395781717,316774.401077218,0,"9004019385",LEC2,122,0,0,122,196339.968
407839.434625774,316545.524134233,0,"9004019384",LEC2,121,1320,60,121.75,195937.632
408195.979066631,316347.80854808,0,"9004019383",LEC2,121,880,40,121.5,195535.296
408545.325428167,316154.822212481,0,"9004019382",LEC2,121,440,20,121.25,195132.96
408879.344706165,315932.359964856,0,"9004019381",LEC2,121,0,0,121,194730.624
409181.045272794,315665.16769865,0,"9004019380",LEC2,120,1320,60,120.75,194328.288
409446.48179491,315362.433942878,0,"9004019379",LEC2,120,880,40,120.5,193925.952
487071.129186708,232713.909508656,0,"9004019109",LEC1,46,0,0,46,74029.824
515552.458018565,206844.243519695,0,"9004031741",SPC1,19,1320,60,19.75,31784.544
515832.863549225,208004.126692045,0,"9004031744",SPC1,20,880,40,20.5,32991.552
515664.635154873,207633.030064961,0,"9004031743",SPC1,20,440,20,20.25,32589.216
518858.860753542,233246.914183557,0,"9004010561",ECM1,34,440,20,34.25,55120.032
522654.384179905,233228.79734653,0,"9004029938",SBR,35,440,20,35.25,56729.376
518845.968393714,232847.28371047,0,"9004010560",ECM1,34,0,0,34,54717.696
518833.084196519,232447.906258346,0,"9004010559",ECM1,33,1320,60,33.75,54315.36
519308.864693549,230499.375966046,0,"9004029927",SBR,32,880,40,32.5,52303.68
519419.030444268,229783.74948492,0,"9004010552",ECM1,32,0,0,32,51499.008
521339.950080073,227741.056446671,0,"9004010546",ECM1,30,440,20,30.25,48682.656
521913.267530029,227179.598844139,0,"9004010544",ECM1,29,1320,60,29.75,47877.984
503518.563809807,231874.336813726,0,"9004031815",SPC1,38,440,20,38.25,61557.408
503482.165313265,231473.622503997,0,"9004031814",SPC1,38,0,0,38,61155.072
503476.735468352,231071.26677143,0,"9004031813",SPC1,37,1320,60,37.75,60752.736
503476.985624973,230668.386368978,0,"9004031812",SPC1,37,880,40,37.5,60350.4
503480.049168156,230265.312198816,0,"9004031811",SPC1,37,440,20,37.25,59948.064
503477.041576687,229861.972835831,0,"9004031810",SPC1,37,0,0,37,59545.728
503477.449350078,229459.892347185,0,"9004031809",SPC1,36,1320,60,36.75,59143.392
503477.866032066,229056.783040805,0,"9004031808",SPC1,36,880,40,36.5,58741.056
503478.296806126,228653.24375513,0,"9004031807",SPC1,36,440,20,36.25,58338.72
503478.728286553,228249.042760103,0,"9004031806",SPC1,36,0,0,36,57936.384
503479.157641007,227846.833328006,0,"9004031805",SPC1,35,1320,60,35.75,57534.048
503479.589129949,227442.624356841,0,"9004031804",SPC1,35,880,40,35.5,57131.712
503502.852760666,227041.062017862,0,"9004031803",SPC1,35,440,20,35.25,56729.376
503621.515870533,226658.49491348,0,"9004031802",SPC1,35,0,0,35,56327.04
503829.741965943,226315.550536118,0,"9004031801",SPC1,34,1320,60,34.75,55924.704
504110.18609559,226028.047123817,0,"9004031800",SPC1,34,880,40,34.5,55522.368
504402.671754827,225751.348700634,0,"9004031799",SPC1,34,440,20,34.25,55120.032
504695.595709724,225474.235639282,0,"9004031798",SPC1,34,0,0,34,54717.696
504988.047144136,225197.569593602,0,"9004031797",SPC1,33,1320,60,33.75,54315.36
505280.821043203,224920.598488651,0,"9004031796",SPC1,33,880,40,33.5,53913.024
488268.019303437,304165.021819286,0,"9004015158",GSM2,90,523,23.773,90.29715909,145319.191
488427.476309631,303723.687225572,0,"9004015156",GSM1,90,0,0,90,144840.96
488482.690910733,303330.098058826,0,"9004015155",GSM1,89,1320,60,89.75,144438.624
488537.03818208,303861.598301489,0,"9004027424",PMJ,0,440,20,0.25,402.336
488580.204388708,302938.758209887,0,"9004015154",GSM1,89,880,40,89.5,144036.288
488738.623231217,302562.128363705,0,"9004015153",GSM1,89,440,20,89.25,143633.952
489046.448208869,292531.932325324,0,"9004015129",GSM1,82,0,0,82,131966.208
489103.516184575,292926.721230147,0,"9004015130",GSM1,82,440,20,82.25,132368.544
461899.175582265,378450.09209051,0,"9004021308",MAN2,59,0,0,59,94951.296
461910.542727186,378455.039529229,0,"9004020937",MAC3,59,0,0,59,94951.296
461914.8591,378447.253599999,0,"9004021309",MAN2,59,16,0.727,59.00909091,94965.926
462724.058425133,378464.72009343,0,"9004020939",MAC3,59,880,40,59.5,95755.968
462310.873344937,378425.63660383,0,"9004020938",MAC3,59,440,20,59.25,95353.632
457936.1824136,368831.372254402,0,"9004039458",WKC,2,1320,60,2.75,4425.696
385185.518800428,389828.253091786,0,"9004033174",STY,6,0,0,6,9656.064
385281.45300625,388821.531085859,0,"9004012946",EJN,2,1320,60,2.75,4425.696
385270.61951079,389341.362965862,0,"9004039449",WJP1,34,1320,60,34.75,55924.704
383530.120055418,356024.744789714,0,"9004007049",CMD1,12,1320,60,12.75,20519.136
383093.662180147,354749.90245452,0,"9004018084",KCS1,0,880,40,0.5,804.672
383421.813220572,354525.060634201,0,"9004018083",KCS1,0,440,20,0.25,402.336
383540.612900983,355622.428322069,0,"9004007050",CMD1,13,0,0,13,20921.472
383561.520522489,355219.669838931,0,"9004007051",CMD1,13,440,20,13.25,21323.808
383580.095623094,354822.813879655,0,"9004007052",CMD1,13,880,40,13.5,21726.144
383568.522305105,356425.5985665,0,"9004007048",CMD1,12,880,40,12.5,20116.8
383684.282294208,354434.073239232,0,"9004007053",CMD1,13,1320,60,13.75,22128.48
383642.367250826,356821.118365437,0,"9004007047",CMD1,12,440,20,12.25,19714.464
383809.57269764,357187.312132429,0,"9004007046",CMD1,12,0,0,12,19312.128
384053.873637898,357507.568194768,0,"9004007045",CMD1,11,1320,60,11.75,18909.792
375794.61896942,242635.010965089,0,"9004036907",WAH,131,1320,60,131.75,212031.072
375547.380857749,242318.063508966,0,"9004036908",WAH,132,0,0,132,212433.408
459663.924306065,400316.220061758,0,"9004035982",UDS,15,1320,60,15.75,25347.168
459635.13298445,400208.603470027,0,"9004035981",UDS,15,1210,55,15.6875,25246.584
464437.281733547,296701.699291598,0,"9004032032",SPC3,92,0,0,92,148059.648
463255.132524154,296759.236235427,0,"9004032035",SPC3,92,1320,60,92.75,149266.656
463652.99284369,296810.096432404,0,"9004032034",SPC3,92,880,40,92.5,148864.32
464054.856421998,296818.961355647,0,"9004032033",SPC3,92,440,20,92.25,148461.984
464782.894769873,296491.287438695,0,"9004032031",SPC3,91,1320,60,91.75,147657.312
465119.769818488,296270.032172761,0,"9004032030",SPC3,91,880,40,91.5,147254.976
465455.170964222,296049.167575569,0,"9004032029",SPC3,91,440,20,91.25,146852.64
465790.25379276,295821.578392809,0,"9004032028",SPC3,91,0,0,91,146450.304
466096.543004961,295567.007598424,0,"9004032027",SPC3,90,1320,60,90.75,146047.968
466626.658385846,294959.300906645,0,"9004032025",SPC3,90,440,20,90.25,145243.296
466864.849274277,294633.116300465,0,"9004032024",SPC3,90,0,0,90,144840.96
467493.409775228,294137.058553436,0,"9004032022",SPC3,89,880,40,89.5,144036.288
467869.042558039,293990.54490866,0,"9004032021",SPC3,89,440,20,89.25,143633.952
468265.511205584,293910.732678373,0,"9004032020",SPC3,89,0,0,89,143231.616
468649.363201424,293798.579196976,0,"9004032019",SPC3,88,1320,60,88.75,142829.28
469009.250654726,293621.143809309,0,"9004032018",SPC3,88,880,40,88.5,142426.944
469366.0662841,293435.726167013,0,"9004032017",SPC3,88,440,20,88.25,142024.608
469746.3364518,293310.270792269,0,"9004032016",SPC3,88,0,0,88,141622.272
470139.633607126,293227.373110412,0,"9004032015",SPC3,87,1320,60,87.75,141219.936
461229.137492382,265730.44348414,0,"9004019208",LEC1,73,880,40,73.5,118286.784
461421.064813153,265383.743860435,0,"9004019207",LEC1,73,440,20,73.25,117884.448
461539.666054102,264988.794423803,0,"9004019206",LEC1,73,0,0,73,117482.112
515556.431006664,207248.014613167,0,"9004031742",SPC1,20,0,0,20,32186.88
515674.548334338,206471.236579653,0,"9004031740",SPC1,19,880,40,19.5,31382.208
514503.667992631,206420.721205274,0,"9004039930",WSA,6,1020,46.364,6.57954545,10588.752
514609.189165083,206342.864144909,0,"9004039929",WSA,6,880,40,6.5,10460.736
515886.655343567,206132.731643375,0,"9004031739",SPC1,19,440,20,19.25,30979.872
516077.477265791,205777.991468494,0,"9004031738",SPC1,19,0,0,19,30577.536
515106.324989257,205721.2141598,0,"9004039928",WSA,6,0,0,6,9656.064
516174.000163457,205388.000568918,0,"9004031737",SPC1,18,1320,60,18.75,30175.2
515131.020287692,205321.99223284,0,"9004039927",WSA,5,1320,60,5.75,9253.728
516169.554084519,204993.023323262,0,"9004031736",SPC1,18,880,40,18.5,29772.864
514993.839900937,204943.171970543,0,"9004039926",WSA,5,880,40,5.5,8851.392
514842.566500049,204570.774450611,0,"9004039925",WSA,5,440,20,5.25,8449.056
514340.7049277,190270.354065733,0,"9004018978",LEC1,12,440,20,12.25,19714.464
514337.788718492,190257.401121193,0,"9004008341",CWJ,12,440,20,12.25,19714.464
514670.142670895,190032.187484299,0,"9004018977",LEC1,12,0,0,12,19312.128
514662.286326157,190022.206193902,0,"9004008340",CWJ,12,0,0,12,19312.128
514985.437375083,189788.433590887,0,"9004008339",CWJ,11,1320,60,11.75,18909.792
514992.805000553,189798.458877142,0,"9004018976",LEC1,11,1320,60,11.75,18909.792
515309.339505938,189545.421577006,0,"9004008338",CWJ,11,880,40,11.5,18507.456
515634.887994719,189308.03595189,0,"9004008337",CWJ,11,440,20,11.25,18105.12
515959.406199333,189072.511091374,0,"9004008336",CWJ,11,0,0,11,17702.784
515969.06223977,189081.754995994,0,"9004018975",LEC1,11,0,0,11,17702.784
482330.075423275,240354.345881904,0,"9004039677",WOW2,51,1209,54.955,51.68693182,83182.054
482456.455602659,240086.161787972,0,"9004019126",LEC1,51,880,40,51.5,82881.216
482943.299920722,239442.946831307,0,"9004019124",LEC1,51,0,0,51,82076.544
483980.843764401,238205.900866702,0,"9004019121",LEC1,50,0,0,50,80467.2
484748.854565231,237288.032180956,0,"9004019118",LEC1,49,440,20,49.25,79260.192
485011.866027847,236973.592641977,0,"9004019117",LEC1,49,0,0,49,78857.856
505573.897041864,224643.341679066,0,"9004031795",SPC1,33,440,20,33.25,53510.688
505867.184866205,224365.88438761,0,"9004031794",SPC1,33,0,0,33,53108.352
506158.953800473,224092.859788842,0,"9004031793",SPC1,32,1320,60,32.75,52706.016
506453.192925015,223811.796068671,0,"9004031792",SPC1,32,880,40,32.5,52303.68
506746.224039017,223534.638421719,0,"9004031791",SPC1,32,440,20,32.25,51901.344
507038.500906327,223258.194163988,0,"9004031790",SPC1,32,0,0,32,51499.008
507331.54415411,222981.024967614,0,"9004031789",SPC1,31,1320,60,31.75,51096.672
503687.167316824,243958.405434952,0,"9004031847",SPC1,46,440,20,46.25,74432.16
503524.64616381,243589.967366886,0,"9004031846",SPC1,46,0,0,46,74029.824
501989.96671017,243388.771033429,0,"9004002248",BBM,12,0,0,12,19312.128
503324.8622124,243241.532584441,0,"9004031845",SPC1,45,1320,60,45.75,73627.488
501831.556555797,243017.483040446,0,"9004002247",BBM,11,1320,60,11.75,18909.792
503123.652891444,242893.515932446,0,"9004031844",SPC1,45,880,40,45.5,73225.152
444631.205955402,119591.197254173,0,"9004012522",ECR,74,440,20,74.25,119493.792
445300.650005547,117794.61052038,0,"9004003997",BML1,74,440,20,74.25,119493.792
445830.221214423,119452.870485153,0,"9004013650",EYD1,73,286,13,73.1625,117743.63
445920.215489783,119696.503537339,0,"9004013649",EYD1,73,0,0,73,117482.112
436468.900059443,113279.313505985,0,"9004004031",BML2,82,880,40,82.5,132770.88
434100.367762745,111428.677644226,0,"9004004039",BML2,84,880,40,84.5,135989.568
433902.462501749,111077.531340946,0,"9004004040",BML2,84,1320,60,84.75,136391.904
433704.737590358,110727.869645774,0,"9004004041",BML2,85,0,0,85,136794.24
433506.907052871,110378.830894982,0,"9004004042",BML2,85,440,20,85.25,137196.576
433376.168256655,110001.821899174,0,"9004004043",BML2,85,880,40,85.5,137598.912
433436.538664023,109610.086334341,0,"9004004044",BML2,85,1320,60,85.75,138001.248
433904.591335204,108958.448787474,0,"9004004046",BML2,86,440,20,86.25,138805.92
434150.568873809,108641.973668908,0,"9004004047",BML2,86,880,40,86.5,139208.256
434395.324199214,108326.148201745,0,"9004004048",BML2,86,1320,60,86.75,139610.592
434591.515726169,107972.354744632,0,"9004004049",BML2,87,0,0,87,140012.928
384299.291928273,357827.745327189,0,"9004007044",CMD1,11,880,40,11.5,18507.456
374701.140976051,353581.245898159,0,"9004018106",KCS1,6,0,0,6,9656.064
374920.608010688,346802.771096602,0,"9004019511",LEC4,152,880,40,152.5,245424.96
375162.1695158,346481.18560645,0,"9004019510",LEC4,152,440,20,152.25,245022.624
375034.295067243,353807.111243821,0,"9004018105",KCS1,5,1320,60,5.75,9253.728
375402.467231742,346161.623322014,0,"9004019509",LEC4,152,0,0,152,244620.288
375645.207098339,345838.802432838,0,"9004019508",LEC4,151,1320,60,151.75,244217.952
375886.645742375,345517.712045662,0,"9004019507",LEC4,151,880,40,151.5,243815.616
376147.772650254,345211.788544657,0,"9004019506",LEC4,151,440,20,151.25,243413.28
376448.357589836,344946.305096793,0,"9004019505",LEC4,151,0,0,151,243010.944
376200.019429037,353990.583507483,0,"9004018102",KCS1,5,0,0,5,8046.72
376756.57010693,344687.256760162,0,"9004019504",LEC4,150,1320,60,150.75,242608.608
376601.624742983,354010.134222424,0,"9004018101",KCS1,4,1320,60,4.75,7644.384
504651.718560123,365764.638613185,0,"9004032422",SPD2,76,880,40,76.5,123114.816
504737.765402304,365368.458999552,0,"9004032421",SPD2,76,440,20,76.25,122712.48
453276.8066,367999.755799999,0,"9004027649",PSE,145,440,20,145.25,233757.216
454015.569229162,367993.727330648,0,"9004016992",HIM,10,1320,60,10.75,17300.448
453991.212517917,367999.543300811,0,"9004034211",SWP,0,0,0,0,0
453338.345794306,367901.530137768,0,"9004034213",SWP,0,880,40,0.5,804.672
454397.435657512,367867.172380598,0,"9004016993",HIM,11,0,0,11,17702.784
453342.245847709,367807.42685182,0,"9004034214",SWP,0,990,45,0.5625,905.256
454780.579665307,367742.742935944,0,"9004016994",HIM,11,440,20,11.25,18105.12
453386.581753967,367611.08569362,0,"9004027648",PSE,145,0,0,145,233354.88
455163.864287376,367618.267825546,0,"9004016995",HIM,11,880,40,11.5,18507.456
455546.34566523,367494.055363148,0,"9004016996",HIM,11,1320,60,11.75,18909.792
455922.854415998,367352.746475764,0,"9004016997",HIM,12,0,0,12,19312.128
453417.981583735,367213.974150525,0,"9004027647",PSE,144,1320,60,144.75,232952.544
453377.278597362,366813.98047758,0,"9004027646",PSE,144,880,40,144.5,232550.208
461629.433166191,264598.847460383,0,"9004019205",LEC1,72,1320,60,72.75,117079.776
461718.910835709,264210.157831063,0,"9004019204",LEC1,72,880,40,72.5,116677.44
461942.295656544,263434.74794699,0,"9004019203",LEC1,72,0,0,72,115872.768
462116.056705605,263092.38857639,0,"9004019202",LEC1,71,1320,60,71.75,115470.432
462306.424676311,262737.569743832,0,"9004019201",LEC1,71,880,40,71.5,115068.096
462434.183615542,260754.941984895,0,"9004019196",LEC1,70,440,20,70.25,113056.416
571607.515242991,188441.609918455,0,"9004014343",FSS2,25,0,0,25,40233.6
572000.509617164,188365.434279847,0,"9004014344",FSS2,25,440,20,25.25,40635.936
572376.696742362,188213.614884978,0,"9004014345",FSS2,25,880,40,25.5,41038.272
386736.426591008,252548.715432675,0,"9004026634",OWW,118,1320,60,118.75,191109.6
386912.924602599,252189.329027451,0,"9004026633",OWW,118,880,40,118.5,190707.264
